"Year","Quarter","Subarea","Species","CPUE"
1998,3,"52F1","Scomber scombrus",8
1999,1,"31F1","Scomber scombrus",3
1999,1,"31F2","Scomber scombrus",0
1999,1,"32F1","Scomber scombrus",0
1999,1,"32F2","Scomber scombrus",4
1999,1,"32F3","Scomber scombrus",0
1999,1,"33F2","Scomber scombrus",0
1999,1,"33F3","Scomber scombrus",0
1999,1,"33F4","Scomber scombrus",0
1999,1,"34F1","Scomber scombrus",0
1999,1,"34F2","Scomber scombrus",0
1999,1,"34F3","Scomber scombrus",0
1999,1,"34F4","Scomber scombrus",0
1999,1,"35F0","Scomber scombrus",0
1999,1,"35F1","Scomber scombrus",0
1999,1,"35F2","Scomber scombrus",0
1999,1,"35F3","Scomber scombrus",0
1999,1,"35F4","Scomber scombrus",0
1999,1,"36F0","Scomber scombrus",0
1999,1,"36F1","Scomber scombrus",0
1999,1,"36F2","Scomber scombrus",0
1999,1,"36F3","Scomber scombrus",0
1999,1,"36F4","Scomber scombrus",0
1999,1,"36F5","Scomber scombrus",0
1999,1,"36F6","Scomber scombrus",0
1999,1,"36F7","Scomber scombrus",0
1999,1,"37F0","Scomber scombrus",0
1999,1,"37F1","Scomber scombrus",0
1999,1,"37F2","Scomber scombrus",0
1999,1,"37F3","Scomber scombrus",0
1999,1,"37F4","Scomber scombrus",0
1999,1,"37F5","Scomber scombrus",0
1999,1,"37F6","Scomber scombrus",0
1999,1,"37F7","Scomber scombrus",0
1999,1,"37F8","Scomber scombrus",0
1999,1,"38E9","Scomber scombrus",2
1999,1,"38F0","Scomber scombrus",0
1999,1,"38F1","Scomber scombrus",0
1999,1,"38F2","Scomber scombrus",0
1999,1,"38F3","Scomber scombrus",0
1999,1,"38F4","Scomber scombrus",0
1999,1,"38F5","Scomber scombrus",0
1999,1,"38F6","Scomber scombrus",0
1999,1,"38F7","Scomber scombrus",0
1999,1,"38F8","Scomber scombrus",0
1999,1,"39E8","Scomber scombrus",0
1999,1,"39E9","Scomber scombrus",0
1999,1,"39F0","Scomber scombrus",0
1999,1,"39F1","Scomber scombrus",0
1999,1,"39F2","Scomber scombrus",0
1999,1,"39F3","Scomber scombrus",0
1999,1,"39F4","Scomber scombrus",0
1999,1,"39F5","Scomber scombrus",0
1999,1,"39F6","Scomber scombrus",0
1999,1,"39F7","Scomber scombrus",0
1999,1,"39F8","Scomber scombrus",0
1999,1,"40E8","Scomber scombrus",0
1999,1,"40E9","Scomber scombrus",0
1999,1,"40F0","Scomber scombrus",0
1999,1,"40F1","Scomber scombrus",0
1999,1,"40F2","Scomber scombrus",0
1999,1,"40F3","Scomber scombrus",0
1999,1,"40F4","Scomber scombrus",0
1999,1,"40F5","Scomber scombrus",0
1999,1,"40F6","Scomber scombrus",0
1999,1,"40F7","Scomber scombrus",0
1999,1,"41E7","Scomber scombrus",0
1999,1,"41E8","Scomber scombrus",0.667
1999,1,"41E9","Scomber scombrus",0
1999,1,"41F0","Scomber scombrus",0
1999,1,"41F1","Scomber scombrus",2
1999,1,"41F2","Scomber scombrus",0
1999,1,"41F3","Scomber scombrus",0
1999,1,"41F4","Scomber scombrus",0
1999,1,"41F5","Scomber scombrus",0
1999,1,"41F6","Scomber scombrus",0
1999,1,"41F7","Scomber scombrus",0
1999,1,"41G0","Scomber scombrus",0
1999,1,"41G1","Scomber scombrus",0
1999,1,"41G2","Scomber scombrus",0
1999,1,"42E7","Scomber scombrus",0
1999,1,"42E8","Scomber scombrus",0
1999,1,"42E9","Scomber scombrus",0
1999,1,"42F0","Scomber scombrus",19
1999,1,"42F1","Scomber scombrus",1
1999,1,"42F2","Scomber scombrus",0
1999,1,"42F3","Scomber scombrus",0
1999,1,"42F4","Scomber scombrus",0
1999,1,"42F5","Scomber scombrus",0
1999,1,"42F6","Scomber scombrus",0
1999,1,"42F7","Scomber scombrus",0
1999,1,"42G1","Scomber scombrus",0
1999,1,"42G2","Scomber scombrus",0
1999,1,"43E8","Scomber scombrus",0
1999,1,"43E9","Scomber scombrus",0
1999,1,"43F0","Scomber scombrus",0
1999,1,"43F1","Scomber scombrus",6
1999,1,"43F2","Scomber scombrus",1
1999,1,"43F3","Scomber scombrus",0
1999,1,"43F4","Scomber scombrus",0
1999,1,"43F5","Scomber scombrus",0
1999,1,"43F6","Scomber scombrus",0
1999,1,"43F7","Scomber scombrus",0
1999,1,"43F8","Scomber scombrus",0
1999,1,"43G0","Scomber scombrus",0
1999,1,"43G1","Scomber scombrus",0.4
1999,1,"43G2","Scomber scombrus",0
1999,1,"44E6","Scomber scombrus",0
1999,1,"44E7","Scomber scombrus",0
1999,1,"44E8","Scomber scombrus",22
1999,1,"44E9","Scomber scombrus",1
1999,1,"44F0","Scomber scombrus",1
1999,1,"44F1","Scomber scombrus",0
1999,1,"44F2","Scomber scombrus",1
1999,1,"44F3","Scomber scombrus",0
1999,1,"44F4","Scomber scombrus",0
1999,1,"44F5","Scomber scombrus",0
1999,1,"44F8","Scomber scombrus",0
1999,1,"44F9","Scomber scombrus",0
1999,1,"44G0","Scomber scombrus",0
1999,1,"44G1","Scomber scombrus",0
1999,1,"45E6","Scomber scombrus",0
1999,1,"45E7","Scomber scombrus",0
1999,1,"45E8","Scomber scombrus",0
1999,1,"45E9","Scomber scombrus",0
1999,1,"45F0","Scomber scombrus",0
1999,1,"45F1","Scomber scombrus",0
1999,1,"45F2","Scomber scombrus",17
1999,1,"45F3","Scomber scombrus",0
1999,1,"45F4","Scomber scombrus",0
1999,1,"45F9","Scomber scombrus",0
1999,1,"45G0","Scomber scombrus",0
1999,1,"45G1","Scomber scombrus",0
1999,1,"46E7","Scomber scombrus",0
1999,1,"46E8","Scomber scombrus",0
1999,1,"46E9","Scomber scombrus",2
1999,1,"46F0","Scomber scombrus",0
1999,1,"46F1","Scomber scombrus",1
1999,1,"46F2","Scomber scombrus",0
1999,1,"46F3","Scomber scombrus",0
1999,1,"46G0","Scomber scombrus",0
1999,1,"47E7","Scomber scombrus",0
1999,1,"47E8","Scomber scombrus",83
1999,1,"47E9","Scomber scombrus",0
1999,1,"47F0","Scomber scombrus",2
1999,1,"47F1","Scomber scombrus",0
1999,1,"47F2","Scomber scombrus",1
1999,1,"47F3","Scomber scombrus",0
1999,1,"48E7","Scomber scombrus",6
1999,1,"48E8","Scomber scombrus",624
1999,1,"48E9","Scomber scombrus",0
1999,1,"48F0","Scomber scombrus",2
1999,1,"48F1","Scomber scombrus",5
1999,1,"48F2","Scomber scombrus",1
1999,1,"48F3","Scomber scombrus",2
1999,1,"49E8","Scomber scombrus",12772
1999,1,"49E9","Scomber scombrus",0
1999,1,"49F0","Scomber scombrus",0
1999,1,"49F1","Scomber scombrus",0
1999,1,"49F2","Scomber scombrus",171.5
1999,1,"49F3","Scomber scombrus",2789.334
1999,1,"50E8","Scomber scombrus",14
1999,1,"50E9","Scomber scombrus",0
1999,1,"50F0","Scomber scombrus",1
1999,1,"50F1","Scomber scombrus",0
1999,1,"50F2","Scomber scombrus",1017.5
1999,1,"50F3","Scomber scombrus",1130.5
1999,1,"51E8","Scomber scombrus",12
1999,1,"51E9","Scomber scombrus",34
1999,1,"51F0","Scomber scombrus",8
1999,1,"51F1","Scomber scombrus",0
1999,1,"51F2","Scomber scombrus",2
1999,3,"32F1","Scomber scombrus",0
1999,3,"32F2","Scomber scombrus",87
1999,3,"32F3","Scomber scombrus",3
1999,3,"33F2","Scomber scombrus",26
1999,3,"33F3","Scomber scombrus",26
1999,3,"33F4","Scomber scombrus",244
1999,3,"34F2","Scomber scombrus",81
1999,3,"34F3","Scomber scombrus",1752.5
1999,3,"34F4","Scomber scombrus",318
1999,3,"35F0","Scomber scombrus",0
1999,3,"35F1","Scomber scombrus",472
1999,3,"35F2","Scomber scombrus",22
1999,3,"35F3","Scomber scombrus",23
1999,3,"35F4","Scomber scombrus",188
1999,3,"36F0","Scomber scombrus",166
1999,3,"36F1","Scomber scombrus",930
1999,3,"36F2","Scomber scombrus",10
1999,3,"36F3","Scomber scombrus",52
1999,3,"36F4","Scomber scombrus",3
1999,3,"36F5","Scomber scombrus",84
1999,3,"36F6","Scomber scombrus",212
1999,3,"37F0","Scomber scombrus",4
1999,3,"37F1","Scomber scombrus",154
1999,3,"37F2","Scomber scombrus",24
1999,3,"37F3","Scomber scombrus",30.002
1999,3,"37F4","Scomber scombrus",3.667
1999,3,"37F5","Scomber scombrus",32.667
1999,3,"37F6","Scomber scombrus",82
1999,3,"37F7","Scomber scombrus",56.665
1999,3,"37F8","Scomber scombrus",38
1999,3,"38E9","Scomber scombrus",1
1999,3,"38F0","Scomber scombrus",1
1999,3,"38F1","Scomber scombrus",56
1999,3,"38F2","Scomber scombrus",399
1999,3,"38F3","Scomber scombrus",3
1999,3,"38F4","Scomber scombrus",195
1999,3,"38F5","Scomber scombrus",27
1999,3,"38F6","Scomber scombrus",31
1999,3,"38F7","Scomber scombrus",362
1999,3,"38F8","Scomber scombrus",102
1999,3,"39E9","Scomber scombrus",75
1999,3,"39F0","Scomber scombrus",0
1999,3,"39F1","Scomber scombrus",13
1999,3,"39F2","Scomber scombrus",23
1999,3,"39F3","Scomber scombrus",115.334
1999,3,"39F4","Scomber scombrus",17.334
1999,3,"39F5","Scomber scombrus",0
1999,3,"39F6","Scomber scombrus",16
1999,3,"39F7","Scomber scombrus",579
1999,3,"39F8","Scomber scombrus",150
1999,3,"40E8","Scomber scombrus",0
1999,3,"40E9","Scomber scombrus",7
1999,3,"40F0","Scomber scombrus",24
1999,3,"40F1","Scomber scombrus",0
1999,3,"40F2","Scomber scombrus",29
1999,3,"40F3","Scomber scombrus",3
1999,3,"40F4","Scomber scombrus",11
1999,3,"40F5","Scomber scombrus",0
1999,3,"40F6","Scomber scombrus",473
1999,3,"40F7","Scomber scombrus",95
1999,3,"41E7","Scomber scombrus",0
1999,3,"41E8","Scomber scombrus",1.334
1999,3,"41E9","Scomber scombrus",6
1999,3,"41F0","Scomber scombrus",8.667
1999,3,"41F1","Scomber scombrus",1.334
1999,3,"41F2","Scomber scombrus",12
1999,3,"41F3","Scomber scombrus",2
1999,3,"41F4","Scomber scombrus",3
1999,3,"41F5","Scomber scombrus",0
1999,3,"41F6","Scomber scombrus",7
1999,3,"41F7","Scomber scombrus",102.667
1999,3,"41G0","Scomber scombrus",0
1999,3,"41G1","Scomber scombrus",0
1999,3,"41G2","Scomber scombrus",0
1999,3,"42E7","Scomber scombrus",0
1999,3,"42E8","Scomber scombrus",0.667
1999,3,"42E9","Scomber scombrus",29.334
1999,3,"42F0","Scomber scombrus",50.334
1999,3,"42F1","Scomber scombrus",94.667
1999,3,"42F2","Scomber scombrus",29
1999,3,"42F3","Scomber scombrus",0.667
1999,3,"42F4","Scomber scombrus",0.667
1999,3,"42F5","Scomber scombrus",0
1999,3,"42F6","Scomber scombrus",10.665
1999,3,"42F7","Scomber scombrus",10.666
1999,3,"42G1","Scomber scombrus",0
1999,3,"42G2","Scomber scombrus",0
1999,3,"43E8","Scomber scombrus",0.667
1999,3,"43E9","Scomber scombrus",2.001
1999,3,"43F0","Scomber scombrus",22
1999,3,"43F1","Scomber scombrus",275
1999,3,"43F2","Scomber scombrus",1
1999,3,"43F3","Scomber scombrus",0
1999,3,"43F4","Scomber scombrus",0
1999,3,"43F5","Scomber scombrus",0
1999,3,"43F6","Scomber scombrus",0
1999,3,"43F7","Scomber scombrus",0
1999,3,"43F8","Scomber scombrus",2
1999,3,"43F9","Scomber scombrus",16
1999,3,"43G0","Scomber scombrus",0
1999,3,"43G1","Scomber scombrus",14.8
1999,3,"43G2","Scomber scombrus",9
1999,3,"44E6","Scomber scombrus",0
1999,3,"44E7","Scomber scombrus",0
1999,3,"44E8","Scomber scombrus",40
1999,3,"44E9","Scomber scombrus",10
1999,3,"44F0","Scomber scombrus",0
1999,3,"44F1","Scomber scombrus",122.003
1999,3,"44F2","Scomber scombrus",0
1999,3,"44F3","Scomber scombrus",0
1999,3,"44F4","Scomber scombrus",297.5
1999,3,"44F5","Scomber scombrus",3
1999,3,"44F8","Scomber scombrus",2.667
1999,3,"44F9","Scomber scombrus",13.336
1999,3,"44G0","Scomber scombrus",0.667
1999,3,"44G1","Scomber scombrus",0.4
1999,3,"45E6","Scomber scombrus",82
1999,3,"45E7","Scomber scombrus",54.001
1999,3,"45E8","Scomber scombrus",13.333
1999,3,"45E9","Scomber scombrus",6.001
1999,3,"45F0","Scomber scombrus",1
1999,3,"45F1","Scomber scombrus",49
1999,3,"45F2","Scomber scombrus",6
1999,3,"45F3","Scomber scombrus",2
1999,3,"45F4","Scomber scombrus",3
1999,3,"45F9","Scomber scombrus",0
1999,3,"45G0","Scomber scombrus",2.001
1999,3,"45G1","Scomber scombrus",31.333
1999,3,"46E7","Scomber scombrus",128
1999,3,"46E8","Scomber scombrus",6
1999,3,"46E9","Scomber scombrus",0
1999,3,"46F0","Scomber scombrus",0.667
1999,3,"46F1","Scomber scombrus",12
1999,3,"46F2","Scomber scombrus",4
1999,3,"46F3","Scomber scombrus",4
1999,3,"46G0","Scomber scombrus",12
1999,3,"47E7","Scomber scombrus",326
1999,3,"47E8","Scomber scombrus",327
1999,3,"47E9","Scomber scombrus",108
1999,3,"47F0","Scomber scombrus",1.334
1999,3,"47F1","Scomber scombrus",9
1999,3,"47F2","Scomber scombrus",1
1999,3,"47F3","Scomber scombrus",14
1999,3,"48E7","Scomber scombrus",0
1999,3,"48E8","Scomber scombrus",186
1999,3,"48E9","Scomber scombrus",0
1999,3,"48F0","Scomber scombrus",0
1999,3,"48F1","Scomber scombrus",0
1999,3,"48F2","Scomber scombrus",11
1999,3,"48F3","Scomber scombrus",9
1999,3,"49E7","Scomber scombrus",174
1999,3,"49E8","Scomber scombrus",266
1999,3,"49E9","Scomber scombrus",13
1999,3,"49F0","Scomber scombrus",0
1999,3,"49F1","Scomber scombrus",9
1999,3,"49F2","Scomber scombrus",4.667
1999,3,"49F3","Scomber scombrus",227
1999,3,"50E8","Scomber scombrus",0
1999,3,"50E9","Scomber scombrus",206
1999,3,"50F0","Scomber scombrus",4
1999,3,"50F1","Scomber scombrus",429
1999,3,"50F2","Scomber scombrus",35
1999,3,"50F3","Scomber scombrus",2
1999,3,"51E8","Scomber scombrus",0
1999,3,"51E9","Scomber scombrus",37
1999,3,"51F0","Scomber scombrus",59.5
1999,3,"51F1","Scomber scombrus",34
1999,3,"51F2","Scomber scombrus",2
1999,3,"52E9","Scomber scombrus",0
1999,3,"52F0","Scomber scombrus",0
1999,3,"52F1","Scomber scombrus",0
2000,1,"31F1","Scomber scombrus",0
2000,1,"31F2","Scomber scombrus",0
2000,1,"32F1","Scomber scombrus",0
2000,1,"32F2","Scomber scombrus",2
2000,1,"32F3","Scomber scombrus",0
2000,1,"33F2","Scomber scombrus",0
2000,1,"33F3","Scomber scombrus",0
2000,1,"33F4","Scomber scombrus",0
2000,1,"34F1","Scomber scombrus",0
2000,1,"34F2","Scomber scombrus",0
2000,1,"34F3","Scomber scombrus",0.501
2000,1,"34F4","Scomber scombrus",0
2000,1,"35F0","Scomber scombrus",0
2000,1,"35F1","Scomber scombrus",0
2000,1,"35F2","Scomber scombrus",0
2000,1,"35F3","Scomber scombrus",0
2000,1,"35F4","Scomber scombrus",0
2000,1,"36F0","Scomber scombrus",0
2000,1,"36F1","Scomber scombrus",0
2000,1,"36F2","Scomber scombrus",0
2000,1,"36F3","Scomber scombrus",0
2000,1,"36F4","Scomber scombrus",0
2000,1,"36F5","Scomber scombrus",0
2000,1,"36F6","Scomber scombrus",0
2000,1,"36F7","Scomber scombrus",0
2000,1,"37E9","Scomber scombrus",0
2000,1,"37F0","Scomber scombrus",0
2000,1,"37F1","Scomber scombrus",0
2000,1,"37F2","Scomber scombrus",0
2000,1,"37F3","Scomber scombrus",0
2000,1,"37F4","Scomber scombrus",0
2000,1,"37F5","Scomber scombrus",0
2000,1,"37F6","Scomber scombrus",0
2000,1,"37F7","Scomber scombrus",0
2000,1,"37F8","Scomber scombrus",0
2000,1,"38E9","Scomber scombrus",0
2000,1,"38F0","Scomber scombrus",0
2000,1,"38F1","Scomber scombrus",0
2000,1,"38F2","Scomber scombrus",0
2000,1,"38F3","Scomber scombrus",0
2000,1,"38F4","Scomber scombrus",0
2000,1,"38F5","Scomber scombrus",0
2000,1,"38F6","Scomber scombrus",0
2000,1,"38F7","Scomber scombrus",0
2000,1,"39E8","Scomber scombrus",0
2000,1,"39E9","Scomber scombrus",1
2000,1,"39F0","Scomber scombrus",0
2000,1,"39F1","Scomber scombrus",0
2000,1,"39F2","Scomber scombrus",0
2000,1,"39F3","Scomber scombrus",0
2000,1,"39F4","Scomber scombrus",0
2000,1,"39F5","Scomber scombrus",0
2000,1,"39F6","Scomber scombrus",0
2000,1,"39F7","Scomber scombrus",0
2000,1,"39F8","Scomber scombrus",0
2000,1,"40E8","Scomber scombrus",0
2000,1,"40E9","Scomber scombrus",0
2000,1,"40F0","Scomber scombrus",1.334
2000,1,"40F1","Scomber scombrus",1.334
2000,1,"40F2","Scomber scombrus",0
2000,1,"40F3","Scomber scombrus",0
2000,1,"40F4","Scomber scombrus",0
2000,1,"40F5","Scomber scombrus",0
2000,1,"40F6","Scomber scombrus",0
2000,1,"40F7","Scomber scombrus",0
2000,1,"41E7","Scomber scombrus",0
2000,1,"41E8","Scomber scombrus",0
2000,1,"41E9","Scomber scombrus",0
2000,1,"41F0","Scomber scombrus",0
2000,1,"41F1","Scomber scombrus",0
2000,1,"41F2","Scomber scombrus",0
2000,1,"41F3","Scomber scombrus",0
2000,1,"41F4","Scomber scombrus",0
2000,1,"41F5","Scomber scombrus",0
2000,1,"41F6","Scomber scombrus",0
2000,1,"41F7","Scomber scombrus",0
2000,1,"41G0","Scomber scombrus",0
2000,1,"41G1","Scomber scombrus",0
2000,1,"41G2","Scomber scombrus",0
2000,1,"42E7","Scomber scombrus",0
2000,1,"42E8","Scomber scombrus",0
2000,1,"42E9","Scomber scombrus",0
2000,1,"42F0","Scomber scombrus",5
2000,1,"42F1","Scomber scombrus",0
2000,1,"42F2","Scomber scombrus",0
2000,1,"42F3","Scomber scombrus",0
2000,1,"42F4","Scomber scombrus",0
2000,1,"42F5","Scomber scombrus",0
2000,1,"42F6","Scomber scombrus",0
2000,1,"42F7","Scomber scombrus",0
2000,1,"42G1","Scomber scombrus",0
2000,1,"42G2","Scomber scombrus",0
2000,1,"43E8","Scomber scombrus",0
2000,1,"43E9","Scomber scombrus",0
2000,1,"43F0","Scomber scombrus",1
2000,1,"43F1","Scomber scombrus",0
2000,1,"43F2","Scomber scombrus",0
2000,1,"43F3","Scomber scombrus",0.667
2000,1,"43F4","Scomber scombrus",0
2000,1,"43F5","Scomber scombrus",1
2000,1,"43F6","Scomber scombrus",1
2000,1,"43F7","Scomber scombrus",0
2000,1,"43F8","Scomber scombrus",0
2000,1,"43G0","Scomber scombrus",0
2000,1,"43G1","Scomber scombrus",0.4
2000,1,"43G2","Scomber scombrus",0
2000,1,"44E6","Scomber scombrus",0
2000,1,"44E7","Scomber scombrus",0
2000,1,"44E8","Scomber scombrus",0
2000,1,"44E9","Scomber scombrus",0
2000,1,"44F0","Scomber scombrus",0
2000,1,"44F1","Scomber scombrus",0
2000,1,"44F2","Scomber scombrus",2
2000,1,"44F3","Scomber scombrus",0
2000,1,"44F4","Scomber scombrus",0
2000,1,"44F5","Scomber scombrus",0
2000,1,"44F8","Scomber scombrus",0.667
2000,1,"44F9","Scomber scombrus",0.667
2000,1,"44G0","Scomber scombrus",0
2000,1,"44G1","Scomber scombrus",0
2000,1,"45E6","Scomber scombrus",0
2000,1,"45E7","Scomber scombrus",0
2000,1,"45E8","Scomber scombrus",1
2000,1,"45E9","Scomber scombrus",0
2000,1,"45F0","Scomber scombrus",0
2000,1,"45F1","Scomber scombrus",0
2000,1,"45F2","Scomber scombrus",2
2000,1,"45F3","Scomber scombrus",11
2000,1,"45F4","Scomber scombrus",4
2000,1,"45F9","Scomber scombrus",0
2000,1,"45G0","Scomber scombrus",0
2000,1,"45G1","Scomber scombrus",0
2000,1,"46E7","Scomber scombrus",0
2000,1,"46E8","Scomber scombrus",5
2000,1,"46E9","Scomber scombrus",0
2000,1,"46F0","Scomber scombrus",0
2000,1,"46F1","Scomber scombrus",0
2000,1,"46F2","Scomber scombrus",3
2000,1,"46F3","Scomber scombrus",1
2000,1,"46G0","Scomber scombrus",0
2000,1,"47E7","Scomber scombrus",0
2000,1,"47E8","Scomber scombrus",106
2000,1,"47E9","Scomber scombrus",368
2000,1,"47F0","Scomber scombrus",0
2000,1,"47F1","Scomber scombrus",0
2000,1,"47F2","Scomber scombrus",0
2000,1,"47F3","Scomber scombrus",0
2000,1,"48E8","Scomber scombrus",1514
2000,1,"48E9","Scomber scombrus",20
2000,1,"48F0","Scomber scombrus",0
2000,1,"48F1","Scomber scombrus",0
2000,1,"48F2","Scomber scombrus",11
2000,1,"48F3","Scomber scombrus",9
2000,1,"49E8","Scomber scombrus",0
2000,1,"49E9","Scomber scombrus",64
2000,1,"49F0","Scomber scombrus",1
2000,1,"49F1","Scomber scombrus",3
2000,1,"49F2","Scomber scombrus",0
2000,1,"49F3","Scomber scombrus",105
2000,1,"50E8","Scomber scombrus",0
2000,1,"50E9","Scomber scombrus",0
2000,1,"50F0","Scomber scombrus",14
2000,1,"50F1","Scomber scombrus",0
2000,1,"50F2","Scomber scombrus",1966
2000,1,"50F3","Scomber scombrus",291.5
2000,1,"51E8","Scomber scombrus",2
2000,1,"51E9","Scomber scombrus",14
2000,1,"51F0","Scomber scombrus",4631
2000,1,"51F1","Scomber scombrus",2
2000,1,"51F2","Scomber scombrus",40633.5
2000,3,"32F1","Scomber scombrus",0
2000,3,"32F2","Scomber scombrus",3397.5
2000,3,"32F3","Scomber scombrus",211
2000,3,"33F2","Scomber scombrus",0
2000,3,"33F3","Scomber scombrus",2242
2000,3,"33F4","Scomber scombrus",1062
2000,3,"34F2","Scomber scombrus",75
2000,3,"34F3","Scomber scombrus",978.5
2000,3,"34F4","Scomber scombrus",1461.5
2000,3,"35F0","Scomber scombrus",0
2000,3,"35F1","Scomber scombrus",5
2000,3,"35F2","Scomber scombrus",110
2000,3,"35F3","Scomber scombrus",834
2000,3,"35F4","Scomber scombrus",64
2000,3,"36F0","Scomber scombrus",21
2000,3,"36F1","Scomber scombrus",72
2000,3,"36F2","Scomber scombrus",7
2000,3,"36F3","Scomber scombrus",339
2000,3,"36F4","Scomber scombrus",1604.5
2000,3,"36F5","Scomber scombrus",217.5
2000,3,"36F6","Scomber scombrus",3085
2000,3,"37F0","Scomber scombrus",3.333
2000,3,"37F1","Scomber scombrus",15.334
2000,3,"37F2","Scomber scombrus",17
2000,3,"37F3","Scomber scombrus",17.335
2000,3,"37F4","Scomber scombrus",7.999
2000,3,"37F5","Scomber scombrus",131.333
2000,3,"37F6","Scomber scombrus",50.667
2000,3,"37F7","Scomber scombrus",75.999
2000,3,"37F8","Scomber scombrus",2
2000,3,"38E9","Scomber scombrus",0
2000,3,"38F0","Scomber scombrus",0
2000,3,"38F1","Scomber scombrus",70
2000,3,"38F2","Scomber scombrus",4324.5
2000,3,"38F3","Scomber scombrus",0
2000,3,"38F4","Scomber scombrus",13
2000,3,"38F5","Scomber scombrus",4
2000,3,"38F6","Scomber scombrus",6
2000,3,"38F7","Scomber scombrus",149
2000,3,"38F8","Scomber scombrus",18
2000,3,"39E9","Scomber scombrus",3
2000,3,"39F0","Scomber scombrus",0
2000,3,"39F1","Scomber scombrus",1
2000,3,"39F2","Scomber scombrus",101.5
2000,3,"39F3","Scomber scombrus",377.334
2000,3,"39F4","Scomber scombrus",421.5
2000,3,"39F5","Scomber scombrus",1.334
2000,3,"39F6","Scomber scombrus",46.999
2000,3,"39F7","Scomber scombrus",203.334
2000,3,"39F8","Scomber scombrus",42
2000,3,"40E8","Scomber scombrus",2
2000,3,"40E9","Scomber scombrus",10
2000,3,"40F0","Scomber scombrus",1
2000,3,"40F1","Scomber scombrus",0
2000,3,"40F2","Scomber scombrus",0
2000,3,"40F3","Scomber scombrus",34
2000,3,"40F4","Scomber scombrus",46
2000,3,"40F5","Scomber scombrus",1
2000,3,"40F6","Scomber scombrus",976
2000,3,"40F7","Scomber scombrus",168
2000,3,"41E7","Scomber scombrus",264
2000,3,"41E8","Scomber scombrus",2
2000,3,"41E9","Scomber scombrus",12
2000,3,"41F0","Scomber scombrus",88.001
2000,3,"41F1","Scomber scombrus",21.001
2000,3,"41F2","Scomber scombrus",5
2000,3,"41F3","Scomber scombrus",4
2000,3,"41F4","Scomber scombrus",8
2000,3,"41F5","Scomber scombrus",2.001
2000,3,"41F6","Scomber scombrus",146.666
2000,3,"41F7","Scomber scombrus",70.001
2000,3,"42E7","Scomber scombrus",2
2000,3,"42E8","Scomber scombrus",116.666
2000,3,"42E9","Scomber scombrus",1.334
2000,3,"42F0","Scomber scombrus",98.75
2000,3,"42F1","Scomber scombrus",10.002
2000,3,"42F2","Scomber scombrus",2
2000,3,"42F3","Scomber scombrus",25.334
2000,3,"42F4","Scomber scombrus",0
2000,3,"42F5","Scomber scombrus",2
2000,3,"42F6","Scomber scombrus",7.333
2000,3,"42F7","Scomber scombrus",79.665
2000,3,"43E8","Scomber scombrus",3.333
2000,3,"43E9","Scomber scombrus",100.001
2000,3,"43F0","Scomber scombrus",6
2000,3,"43F1","Scomber scombrus",0
2000,3,"43F2","Scomber scombrus",71
2000,3,"43F3","Scomber scombrus",1
2000,3,"43F4","Scomber scombrus",0
2000,3,"43F5","Scomber scombrus",0
2000,3,"43F6","Scomber scombrus",0
2000,3,"43F7","Scomber scombrus",0
2000,3,"43F9","Scomber scombrus",48
2000,3,"44E6","Scomber scombrus",0
2000,3,"44E7","Scomber scombrus",0
2000,3,"44E8","Scomber scombrus",3
2000,3,"44E9","Scomber scombrus",14.001
2000,3,"44F0","Scomber scombrus",23.334
2000,3,"44F1","Scomber scombrus",30.001
2000,3,"44F2","Scomber scombrus",0
2000,3,"44F3","Scomber scombrus",15
2000,3,"44F4","Scomber scombrus",1
2000,3,"44F5","Scomber scombrus",8
2000,3,"45E6","Scomber scombrus",14
2000,3,"45E7","Scomber scombrus",125.001
2000,3,"45E8","Scomber scombrus",5.999
2000,3,"45E9","Scomber scombrus",37.333
2000,3,"45F0","Scomber scombrus",0
2000,3,"45F1","Scomber scombrus",2
2000,3,"45F2","Scomber scombrus",0
2000,3,"45F3","Scomber scombrus",110
2000,3,"45F4","Scomber scombrus",0
2000,3,"46E7","Scomber scombrus",1
2000,3,"46E8","Scomber scombrus",10
2000,3,"46E9","Scomber scombrus",4
2000,3,"46F0","Scomber scombrus",0
2000,3,"46F1","Scomber scombrus",2
2000,3,"46F2","Scomber scombrus",4
2000,3,"46F3","Scomber scombrus",25
2000,3,"47E7","Scomber scombrus",98
2000,3,"47E8","Scomber scombrus",0.667
2000,3,"47E9","Scomber scombrus",3.335
2000,3,"47F0","Scomber scombrus",0
2000,3,"47F1","Scomber scombrus",30
2000,3,"47F2","Scomber scombrus",11
2000,3,"47F3","Scomber scombrus",49
2000,3,"48E7","Scomber scombrus",4
2000,3,"48E8","Scomber scombrus",46
2000,3,"48E9","Scomber scombrus",0
2000,3,"48F0","Scomber scombrus",0
2000,3,"48F1","Scomber scombrus",2
2000,3,"48F2","Scomber scombrus",0
2000,3,"48F3","Scomber scombrus",102
2000,3,"49E7","Scomber scombrus",6
2000,3,"49E8","Scomber scombrus",0
2000,3,"49E9","Scomber scombrus",53
2000,3,"49F0","Scomber scombrus",82
2000,3,"49F1","Scomber scombrus",12
2000,3,"49F2","Scomber scombrus",1
2000,3,"49F3","Scomber scombrus",0
2000,3,"50E8","Scomber scombrus",0
2000,3,"50E9","Scomber scombrus",92
